date,tid,raw_text,theme,issue,mention,sentiment,rating_score,product,data_origin,contact_name
2024-05-27 13:04:55,FB-546,"나오고 나서부터..엄청 고민했는데 역시 고민은 배송만 늦출뿐이 었네요. 사운드도 짱짱하고 조금 무겁긴한데, 감수하고 사는거니깐 만족합니다!",실감나는 음향 효과,사운드의 풍부함과 선명함,사운드도 짱짱하고,VERY_POSITIVE,5,스탠바이미고,LG전자,d*8*****
2024-05-27 13:04:55,FB-520,캠핑을 다니기시작하려고 구매했어요. 처음에는 잘 산건가 과소비가 아닌가 싶었는데 왠걸.....특히 사운드 너무 좋구요 화질 좋구요! 어른들도 쉬면서 노래들으니 힐링이에요. 그리고 철수할 때나 텐트안에서 쉴 때 패드로보는 것보다 화면도 크다보니 아이들이 너무 좋아합니다. 추천드립니다.,실감나는 음향 효과,사운드의 풍부함과 선명함,사운드 너무 좋구요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*5*****
2024-05-27 13:05:01,FB-665,캠핑용으로 스탠바이미GO구매했어요찐으로 갖고싶었는데 받아보니 너무너무 조아요 개봉하자마자 딸래미 캠핑가자고난리난리 ㅋㅋ사운드도 빵빵 너무너무 만족합니다,실감나는 음향 효과,스피커 성능 만족,사운드도 빵빵 너무너무 만족합니다,VERY_POSITIVE,5,스탠바이미고,LG전자인증점 신영플러스,pmg8****
2024-05-27 13:05:07,FB-763,캠핑가서 사용하려고 고민끝에 주문했어요 저번주 캠핑갔다올때 배송이 와서 아직 가서 사용해보지는 못했는데요 먼저 집에서 사용하고 있습니다 화질도 좋고 사운드도 좋아서 캠핑가면 즐거움이 더 배가 되겠어요 이번주말에 너무 기대 됩니다,실감나는 음향 효과,사운드의 풍부함과 선명함,사운드도 좋아서,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-624,아이들이 할수 있는 게임도 있고이동이가능하여 캠핑할때 들고다니기도 좋을것 같습니다사운드도 좋아서 노래듣기도 좋습니다,실감나는 음향 효과,스피커 성능 만족,사운드도 좋아서 노래듣기도 좋습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-688,캠핑용으로도 구매했지만 집에서도 쓰려구 받침대사서 잘 쓰고 있습니다무게감 있고 고급져요!! 정말 깔끔 그자체!! 음질도 괜찮구 화질도 좋아요! 리모콘도 있어서 정말 편해요이제 캠핑갈때 장비 다 안 챙기구ㅜㅜ 이것만 가져가면 되요! 넘 편해요ㅜㅠ,실감나는 음향 효과,음질의 우수성 강조,음질도 괜찮구,VERY_POSITIVE,5,스탠바이미고,LG전자,6*b*****
2024-05-27 13:04:55,FB-521,"배터리가 있어서 그런지 무겁습니다.27인치 정도 되니 크기가 큽니다.화질은 FHD라서 그냥 그렇습니다. 연결성은 좋고요, 사용성도 괜찮습니다.사운드는 Apple Music의 경우 많이 작게 플레이가 되고 일반 TV의 경우 소리는 큽니다.Youtube, Waave, Netflix, Cupang Play, Apple TV 등을 지원합니다.",실감나는 음향 효과,볼륨 불일치,사운드는 Apple Music의 경우 많이 작게 플레이가 되고 일반 TV의 경우 소리는 큽니다,NEUTRAL,4,스탠바이미고,11번가,fh******
2024-05-27 13:04:55,FB-558,스탠바이미 고쓸모가 있으려나 싶었지만너무 너무 만족 합니다충전해서 들고 다니면언제 어디서든 내맘대로 음악이며 영화며시간 장소 구애받지 않고 사용할수 있어요잘 사용할게요,실감나는 음향 효과,멀티미디어 사용 만족,내맘대로 음악이며 영화며 시간 장소 구애받지 않고 사용할수 있어요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:04:55,FB-573,배송도 엄청 빠르고 화질도 좋구 사운드도 좋구 구매하길 잘했네요~~,실감나는 음향 효과,사운드의 풍부함과 선명함,사운드도 좋구,VERY_POSITIVE,5,스탠바이미고,G마켓,h*e*****
2024-05-27 13:05:01,FB-608,"캠핑을 다니면서 빔은 선명도가 약하고, 노트북은 화면이 작아 아쉬웠는데, 적당한 사이즈와 극강의 화질에 놀랐습니다. 터치스크린도 너무 편하고, 케이스 만듬새도 좋아서 심리적으로도 안정감을 줍니다. 집에서 아이와 게임을 해보니 너무좋아서 빨리 캠핑을 가자고 하네요. 그리고, 기본 탑재된 힐링영상이 해상도가 높아서 실제 같습니다. 스피커 성능도 좋아서 실제로 장작이 타고있는거 같아요. 오늘은 집에서 불멍하며 혼술한잔 하려합니다 ㅎㅎ 다음 캠핑이 너무 기대되네요~!!",실감나는 음향 효과,사운드로 인한 몰입감,스피커 성능도 좋아서 실제로 장작이 타고있는거 같아요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-671,"캠핑할때랑 집에서 쓸려고샀는데 너무 잘산것같아요화질,사운드 다 맘에 드네요금액대비 만족 합니다.",실감나는 음향 효과,스피커 성능 만족,사운드 다 맘에 드네요,VERY_POSITIVE,5,스탠바이미고,LG전자,4*1*****
2024-05-27 13:05:01,FB-642,사용해보니 너무만족스러워요스텐바이미GO를선택한건 이동이 가능하다는거인데 집안에서도이곳저곳가능하고 캠핑장에서도 가능하다는점이 제일좋았습니다. 화질도 선명하고 사운드도 만족합니다.음악들을때도 분위기도 있고 소리가너무좋았습니다. 스피커성능이 좋아요애니메이션 보는데 선명한화질도 좋았습니다.그런데 하나 아쉬운게있다면 외관이 서류가방같아서 닫아놓으면 예쁘지는 않는거같아요. 열어놨을때는 괜잖아보입니다. 외관도 튼튼하면서 예쁘면 더 좋을것같아요^^,실감나는 음향 효과,스피커 성능 만족,사운드도 만족합니다. 음악들을때도 분위기도 있고 소리가 너무 좋았습니다. 스피커 성능이 좋아요,VERY_POSITIVE,5,스탠바이미고,LG전자,b*1*****
2024-05-27 13:05:01,FB-663,스탠바이미도 있고 이번에 캠핑장에서 쓰려고 스탠바이미 고를 구입했는데 일단 사운드가 굉장히 좋아졌습니다!모니터뒷쪽이 스피커가 나오다보니 스탠바이미의 단점이 보완된것같아요화질도 좋고 음질도 좋았습니다~~휴대성도 좋고 어디든 들고 다닐수 있어서 편하네요^^캠핑장에서 사용하기엔 최고의 제품인것같아용!!,실감나는 음향 효과,사운드의 풍부함과 선명함,사운드가 굉장히 좋아졌습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,c*e*****
2024-05-27 13:05:01,FB-656,캠핑 갈때 빔이나 노트북 들고 다녔는데 이것저것 챙기기도 힘들고 해서 구매했어요. 스피커도 빵빵하고 충전기나 리모컨도 다 안에 있으니 스탠바이미고만 챙기면 되네요. 덕분에 축구도 잘봤어요:) 첫개시와 함께 한국 vs 호주 축구도 우승에 행복한 캠핑이었습니다. 안에 브루마블이나 틀린그림 찾기도 있어서 틈틈히 잘썼네요. 부피가 크고 무겁긴 하지만 완전 만족입니다♥️,실감나는 음향 효과,스피커 성능 만족,스피커도 빵빵하고,VERY_POSITIVE,5,스탠바이미고,LG전자,8*b*****
2024-05-27 13:04:55,FB-599,생각보다 무게가 좀 나가긴 하지만 정말 좋아요!(여성분들이 들고다니기엔 좀 힘들 듯 합니다!)화면이 크고 소리도 잘 들리고 리모콘 및 OTT연동도 잘되어서 유용하게 쓰일것 같습니다! 감사합니다~,실감나는 음향 효과,사운드의 풍부함과 선명함,소리도 잘 들리고,VERY_POSITIVE,5,스탠바이미고,옥션,a*z*****
2024-05-27 13:04:55,FB-549,"기존에 LG 룸앤티비 2세대 제품을 캠핑용으로 사용중이었으나, 해당제품을 멀리 가져가서 사용하는 바람에 세컨드 TV 용으로 스탠바이미고 를 구매했습니다. 기존 룸앤티비에 비해서 휴대성이 너무좋고, 다만 무거운건 작은 외력에도 떨어지지말라고 한 아이디어라고 생각할게요 ㅎ 4K영상 무리없이 표현해내고,특히나 애플 에어드롭기능도있고, 최고로 맘에든건 음향입니다. 베이스의 묵직함이 얇은 스피커에서 만들어 낸다는게 참 신기하네요^^",실감나는 음향 효과,스피커 성능 만족,최고로 맘에든건 음향입니다. 베이스의 묵직함이 얇은 스피커에서 만들어 낸다는게 참 신기하네요.,VERY_POSITIVE,5,스탠바이미고,LG전자,3*b*****
2024-05-27 13:04:42,FB-384,여기저기 이동이 쉽고 사운드가 생각보다 좋습니다^^,실감나는 음향 효과,사운드의 풍부함과 선명함,사운드가 생각보다 좋습니다,VERY_POSITIVE,5,스탠바이미,오늘의집,6*1*****
2024-05-27 13:04:42,FB-371,비싸긴한데 이동형 티비 이거만한게 없어요ㅎㅎ화질과 음질이 좋아서 가끔 영화관 온줄 알아요,실감나는 음향 효과,음질의 우수성 강조,음질이 좋아서 가끔 영화관 온줄 알아요,VERY_POSITIVE,5,스탠바이미,오늘의집,2*9*****
2024-05-27 13:04:48,FB-469,스피커도 별도 구매해서 달았더니 진짜 티비랑 진배없어요. 너무 좋고요ㅠㅠ 사길 진짜 잘했고 덕분에 싸게 잘 샀어요! 설치일도 한달 전에 주문했는데 잘 맞춰주셔서 너무 감사했어요! 스피커 꼭꼭 사세요:) 만족도가 엄청 올라가요!! 사운드 체크 확인해보시라구 동영상도 올려용,실감나는 음향 효과,스피커 추가 구매,스피커도 별도 구매해서 달았더니 진짜 티비랑 진배없어요. 너무 좋고요ㅠㅠ 스피커 꼭꼭 사세요:) 만족도가 엄청 올라가요!! 사운드 체크 확인해보시라구 동영상도 올려용.,NEUTRAL,5,스탠바이미,11번가,jb******
2024-05-27 13:04:48,FB-472,너무 잘 사용중스피커도 자체꺼 빵빵,실감나는 음향 효과,스피커 성능 만족,스피커도 자체꺼 빵빵,VERY_POSITIVE,5,스탠바이미,신세계몰,kj******
2024-05-27 13:04:48,FB-426,경성크리처 노트북으로 보다 스탠바이미로 보니 우리집이 영화관이네요 ㅎㅎ 역사에 관심 많은 초딩이 완전집중중 ㅋ3년고민했는데 더 빨리살걸 ㅎㅎㅎ문의글 답장도 빠르시고 배송도 3일.무료배송 .가격도 만족입니다👍,실감나는 음향 효과,,우리집이 영화관이네요,NEUTRAL,5,스탠바이미,옥션,k*0*****
2024-05-27 13:04:36,FB-240,"와 주문하고 3일만에 바로 받았습니다 늦어지면 어쩌지 고민했던 게 머쓱하네요 뭐, 화질 음향 등등 아쉬운 부분이 없을 수 없지만그것을 압도하는 디자인과 완성도가 훌륭하네요. 거실에 두었더니 느낌이 확 달라졌어요. 판매자님 감사합니다.",실감나는 음향 효과,화질과 음향,화질 음향 등등 아쉬운 부분이 없을 수 없지만,NEUTRAL,5,스탠바이미,신세계몰,fo******
2024-05-27 13:04:23,FB-59,지인에게 선물로 줬더니 매일 사용하고있다고 너무 좋다고 하네요.사운드가 아주 짱짱하면서 이동이 편해서 좋대요,실감나는 음향 효과,사운드의 풍부함과 선명함,사운드가 아주 짱짱하면서,VERY_POSITIVE,5,스탠바이미,Ader,ktm0****
2024-05-27 13:04:23,FB-15,"너무 좋아요무겁지만 바퀴가 있어 이동이 용이 하고사운드,화질등 나무랄게 없어요",실감나는 음향 효과,음질의 우수성 강조,"사운드,화질등 나무랄게 없어요",VERY_POSITIVE,5,스탠바이미,11번가,vo******
2024-05-27 13:04:36,FB-255,소음이나는건지 원래이런건지 매장가서 한번 비교해보려구용,실감나는 음향 효과,소음 문제,소음이나는건지 원래이런건지,NEGATIVE,5,스탠바이미,Ader,wlwl****
2024-05-27 13:04:29,FB-193,주문시 늦은 배송감이 있었지만금액을 감안시 충분히 기다릴수 있는 상황이었으며배송시 스피커랑 화면작기에 우려는 했지만스피커의 사운드 소리는 좋았고 따로 설치하지 않아도 되는 소리였고화면이 살짝크면 좋겠다는 생각이듭니다.현재까지 영화 및 자녀 교육용으로도 잘 사용중만족하고 있습니다.,실감나는 음향 효과,사운드로 인한 몰입감,스피커의 사운드 소리는 좋았고 따로 설치하지 않아도 되는 소리였고,VERY_POSITIVE,5,스탠바이미,SSG닷컴,im******
2024-05-27 13:05:01,FB-683,너무 좋아요 고민하다가 늦게 받은게 후회되네요 설명서보고 설정 끝나니 영화보기도 너무 편하고 집순이라 너무 좋아요,영화 모드에서의 우수한 음질,설정 후 영화 감상의 편리함,설명서보고 설정 끝나니 영화보기도 너무 편하고,VERY_POSITIVE,5,스탠바이미고,신세계몰,gg******
2024-05-27 13:04:29,FB-114,"너무 좋습니다 FHD 라고 하지만 화질 안좋은거 전혀 모르겠구요음질도 영화모드로 설정해놓으면 너무너무 좋아요 너무 만족 스럽습니다 제 방에서 누워서 보려고 구매했구요 뒤에 있는 티비는 86인치 티비이구요~저는 혼자서 이정도 사이즈면 충분 한거 같아요ㅋㅋ이것보다 사이즈 크면 너무 부담스러울 것 같아요저는 마감 지저분 한거 싫고 터치 스크린, 무선인걸 원해서 스탠바이미로 선택했는데 너무 만족스러워요",영화 모드에서의 우수한 음질,영화 모드에서의 우수한 음질 경험,음질도 영화모드로 설정해놓으면 너무너무 좋아요,VERY_POSITIVE,5,스탠바이미,SSG닷컴,ss******
2024-05-27 13:05:19,FB-976,친구네가 먼저 구매를 하게되어 캠핑에서 보고 사이즈에 깜짝놀랐어요.. 이가격에 이렇게 크게 ?! 그리고 노래를 듣는데 .. 스피커가 왜케 조은지..ㅠㅜ 감동감동..!!!!!그래서 저도 집에오자마자 바로 주문을 해서 질렀습니다 ㅋㅋㅋㅋㅋ막둥이 아이가 눈이 안좋아 집에서도 TV는 좋은거로 시청하는데 .. 옆으로 화면을 봐도 이상없고 눈에 피로감도 없어서 걱정없이 아이들 영화도 틀어주고 집에서도 식탁위에 올리고 티비 시청함서 밥을 먹어요..전에 태블릿으로 보다 스탠바이미 고로 캠핑이나 외출시 완전 생활감 굿이네요 !!!! 강추강추합니다 . 절대 후회하지 않아요 .돈 값 제대로 합니다 ^^*,음질,스피커 만족도,노래를 듣는데 .. 스피커가 왜케 조은지..ㅠㅜ 감동감동..!!!!!,NEUTRAL,5,스탠바이미고,LG전자,e*d*****
2024-05-27 13:05:19,FB-983,워우.. 이건 진짜 요물입니다고민은 배송을 늦출뿐..!!블루투스 스피커 연결해서 서라운드 모드로무언가를 틀어보면 신세계가 펼쳐져요최고네요 진짜…!!,음질,실내 음향기기 적합,블루투스 스피커 연결해서 서라운드 모드로무언가를 틀어보면 신세계가 펼쳐져요,VERY_POSITIVE,5,스탠바이미고,비니파파종합몰,kjy1****
2024-05-27 13:05:19,FB-950,베송도 엄청 빨랐어요!!3일만에 받았구요!!받자 마자 바로 캠핑에 가져갔는데요!!정말 진짜 사운드 완전 빵빵하고요화질도 너무 선명하고 진심 맘에 쏙 들었어요!!주변분들한테도 엄청 좋다고 꼭 사라고 전파중이네요!!,음질,사운드의 풍부함,정말 진짜 사운드 완전 빵빵하고요,VERY_POSITIVE,5,스탠바이미고,LG전자,0*8*****
2024-05-27 13:05:13,FB-837,이번에 큰 맘먹고 나에게 주는 생일 선물로 구매해서 사용하고 있어요 사운드가 정말 빵빵해서 집에서 영화보기 너무 좋은 상품인거 같아요. 만족하면서 사용 중 입니다!,음질,영화 감상 최적화,사운드가 정말 빵빵해서 집에서 영화보기 너무 좋은 상품인거 같아요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:13,FB-817,"스텐바이미고! 유명한 만큼 제품 퀄리티 좋고, 음질도 너무 뛰어나요! 캠핑용으로 딱이에요.",음질,음질의 우수성,음질도 너무 뛰어나요,VERY_POSITIVE,5,스탠바이미고,오늘의집,3*6*****
2024-05-27 13:05:13,FB-854,생각하던것 보다 너무 좋네요. 배터리가 조금 더 길어지고 fhd가 아닌 4k까지 나오면 좋겠네요~음질은 말할필요도 없네요 너무 좋습니다!#LGE.COM #스탠바이미 #스탠바이미 Go,음질,음질의 우수성,음질은 말할필요도 없네요 너무 좋습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,d*5*****
2024-05-27 13:05:13,FB-895,너무너무너무 무겁지만 좋아요 화질도 좋고 스피커 좋고,음질,스피커 성능 향상,스피커 좋고,VERY_POSITIVE,3,스탠바이미고,G마켓,d*g*****
2024-05-27 13:05:19,FB-961,"캠핑갈때 가져가려고 구매했어요 호ㅏ질,음질 다 괜찮네요 무게는 각고했기에 문제없었어요 진작 살껄 그랬어요ㅎㅎ",음질,음질의 우수성,음질 다 괜찮네요,VERY_POSITIVE,5,스탠바이미고,오늘의집,7*7*****
2024-05-27 13:05:13,FB-900,여자가 들기엔 생각보다 무게가 좀 있습니다. 여기저기 옮겨다니면서 사용하기 좋고 각도조절도 용이합니다. 화질이나 음향도 충분합니다. 엘지싱큐앱으로 리모콘 조절도 가능해서 편리하게 사용가능해요. 무게 빼고는 아주 만족스럽습니다.,음질,,음향도 충분합니다.,VERY_POSITIVE,4,스탠바이미고,오늘의집,7*1*****
2024-05-27 13:05:19,FB-927,캠핑의 질이 수직 상승했습니다. 룸앤티비랑 고민하다가 이걸로 선택했는데 탁월한 선택입니다. 소리도 빵빵하고 화질도 좋습니다. 너무 무거운게 약간 불편하지만 캠핑장에서이런 티비를 볼 수 있다는게 너무 좋아요.,음질,사운드의 풍부함,소리도 빵빵하고,VERY_POSITIVE,5,스탠바이미고,LG전자,5*e*****
2024-05-27 13:05:19,FB-980,캠핑장에서 아주 적합한 아이템인듯 방에서 영상시청시 아주 좋아요 사운드 화질 다 마음에 들어요 아이들 게임도 하고 유튜브 된다고 좋아하네요캠핑 좋아하는 와이프 선물인데 아이들이 더좋아함 터치스크린이라 작동도 쉽고 편리합니다,음질,사운드와 화질 만족,사운드 화질 다 마음에 들어요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:07,FB-716,훌륭한 제품입니다 화면 사운드 생각보다 매우 좋습니다캠핑 가서도 사용하고 집에서도 사용하고 있음,음질,음질의 우수성,사운드 생각보다 매우 좋습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:13,FB-869,스텐바이미도 사용중인데~ 고는 휴대가 가능하니 바로 주문~ 빠른배송으로 캠핑장고고~~ 갬성모드 너무 좋고~~ 정말 맘에 듭니다.^^ 스피커 빵빵~ 최고입니다.,음질,사운드의 풍부함,스피커 빵빵 최고입니다,VERY_POSITIVE,5,스탠바이미고,LG전자,9*e*****
2024-05-27 13:05:13,FB-860,캠핑가서 쓰려고 구매했는데 화질 실용성 모두 좋아요 남편도 애들이 더 좋아합니다음악도 싸운드 빵빵하네요엘지꺼 빔프로젝트도 5년넘게쓰는데 고장한번 안나고 잘쓰고 있어요 이것도 튼튼하네요 오래쓸것같아요^^,음질,사운드의 풍부함,음악도 싸운드 빵빵하네요,VERY_POSITIVE,5,스탠바이미고,LG전자,3*3*****
2024-05-27 13:05:19,FB-926,캠핑의 질이 수직 상승했습니다. 룸앤티비랑 고민하다가 이걸로 선택했는데 탁월한 선택입니다. 소리도 빵빵하고 화질도 좋습니다. 너무 무거운게 약간 불편하지만 캠핑장에서이런 티비를 볼 수 있다는게 너무 좋아요.,음질,스피커 성능 향상,소리도 빵빵하고,VERY_POSITIVE,5,스탠바이미고,LG전자,5*e*****
2024-05-27 13:05:13,FB-858,정확하게 요청한날 받았습니다. 집에 스탠바이미도 있는데... 굳이 이걸 또 하지만 용도가 다르니까라는 믿음으로 구매 했구요.머 유용하게 사용하면 좋지 않을까요? 라고 자꾸만 뇌이징 합니다. 화질은(밝기증가로) 더 선명해 졌으며 사운드도 더 우렁차네요.스탠바이미가 실내용으로 어두운 화면에 스피커가 후면에 위치한 반면 스탠바이미는 실외용이라 밝은 화면이 전면 플랫4채널 스피커로 확실하게 다릅니다. 암튼 여행용이니 잘 사용하겠습니다.,음질,사운드의 풍부함,사운드도 더 우렁차네요,VERY_POSITIVE,5,스탠바이미고,신세계몰,co******
2024-05-27 13:05:13,FB-896,아시안 게임 축구도 보고 캠핑장 에서 아주 알차게 사용했습니다.어플이 뭔가 좀 없어서 너무 아쉬워요.어플도 있는 거 사용하면 일부 호환이 안되는 어플도 있고요좀 개선 되었으면 좋겠어요.화질은 진짜 엄청 좋은거는 아닙니다.그래도 야외에서 볼 수 있는 점에서는 진짜 최고에요무게는 제가 178에 몸무게 97키로 인데 솔직히 무겁다고 느끼는 정도입니다.여자분들이 오래 들고 이동하기에는 버겁고 아이들도 조심 해야 할거 같네요 사운드는 미쳤어요. 돌비 사운드라 음질도 좋고 모니터 위치 바꿀때마다 소리음질 바뀌는건 퀄리티 미친거 같네요,음질,스피커 자체 품질,사운드는 미쳤어요. 돌비 사운드라 음질도 좋고 모니터 위치 바꿀때마다 소리음질 바뀌는건 퀄리티 미친거 같네요,VERY_POSITIVE,5,스탠바이미고,LG전자,f*f*****
2024-05-27 13:05:13,FB-819,원하는날 배송이 좋았고 화질도 소리도 아주 맘에 듭니다~,음질,사운드 볼륨 만족,소리도 아주 맘에 듭니다,VERY_POSITIVE,5,스탠바이미고,SSG닷컴,kk******
2024-05-27 13:05:07,FB-722,크리스마스 선물로 구매했어요 다른 분들은 캠핑갈때 사던데 선물받는사람이 캠핑을 좋아하는건 아니라서 집에서만 쓰면 과연 쓸모가 있을까 걱정했는데 받고나니 너무좋아요!! 선물받은사람도 대만족!! 1인가구한테 딱맞는 선물같아요 특히 스피커 음질이 좋아서 영화볼때 완전 만족스러워요 리모콘기능은 별 생각없었는데 사용해보니 엄청 편하네요 !!!!,음질,영화 감상 최적화,스피커 음질이 좋아서 영화볼때 완전 만족스러워요,VERY_POSITIVE,5,스탠바이미고,LG전자,e*3*****
2024-05-27 13:05:19,FB-985,무게는 조금 있으나 편의성 사운드 화질 다 만족합니다!!룸앤티비 사용하고 있엇는데 업글된 기분이에요♡화면 터치도 되서 더 편하고 아이들과 간단한 게임도 할 수있어서 킬링타임 즐기기 좋을꺼 같아요??캠핑장에서 잘 사용할께욧,음질,사운드와 화질 만족,편의성 사운드 화질 다 만족합니다!!,VERY_POSITIVE,5,스탠바이미고,LG전자,8*a*****
2024-05-27 13:05:19,FB-939,"놀러가서 즐겁게 놀았어요. 불멍도 하고 소리가 리얼해서 좋았어요.따뜻하다 놀이도 하고, 포트리스 게임,부르마블,틀린그림찾기 등 아이가 좋아하는 게임이 많아서 시간가는 줄 모르게 사용했어요.많이 무거운 편이지만 스텐바이미고를 챙기기 편하게 가방이 구성되어있어 간편했고요. 불멍할때 타닥타닥 장작타는 소리가 정말 좋았고 실제로 장작타는 영상이 나오ㅏ서 실감났어요.시간이 지나면 장작이 점점 줄어드는 좀 더 사실적인 영상들이 업데이트된다면 좋겠어요",음질,실내 음향기기 적합,소리가 리얼해서 좋았어요 / 불멍할때 타닥타닥 장작타는 소리가 정말 좋았고,VERY_POSITIVE,5,스탠바이미고,LG전자,f*7*****
2024-05-27 13:05:13,FB-843,와 .. 이거 진짜꿀템아닌가욤? 진짜 스탠바이미고 덕분에 삶의질이 향상됬습니다!!보물1호가될정도로 .. 음질이면 화질이면 최곱니다항상 폰으로 동영상많이보는데 이거생기구 그냥 너무너무너무 좋아요 올해 젤잘한일 스탠바이 고구입하게아닐까싶네용 ❤️,음질,사운드와 화질 만족,음질이면 화질이면 최곱니다,POSITIVE,5,스탠바이미고,LG전자,d*9*****
2024-05-27 13:05:19,FB-951,베송도 엄청 빨랐어요!!3일만에 받았구요!!받자 마자 바로 캠핑에 가져갔는데요!!정말 진짜 사운드 완전 빵빵하고요화질도 너무 선명하고 진심 맘에 쏙 들었어요!!주변분들한테도 엄청 좋다고 꼭 사라고 전파중이네요!!,음질,사운드의 풍부함,사운드 완전 빵빵하고요,VERY_POSITIVE,5,스탠바이미고,LG전자,0*8*****
2024-05-27 13:05:19,FB-907,캠핑가믄 할게없어서 영화라도볼겸 집에서도 드라마등 볼겸사봤어요~ 움..좀 많이무겁구요.. 집에선 티비가있는데 굳이..캠핑장은 좀 조용한데 티비보는게 눈치보이고.. 그래도 가지고다니면 쓰지않을까싶어요~ 화질이며 음량이며 집에있는티비보다 더 좋은것같아요~ 돈아깝지않게 마니 쓸거에요~,음질,사운드와 화질 만족,음량이며 집에있는티비보다 더 좋은것같아요,VERY_POSITIVE,5,스탠바이미고,G마켓,g*s*****
2024-05-27 13:05:13,FB-878,와….정말 세상이 좋아진걸 제대로 느끼는 순간 같아요ㅎㅎ디자인도 훌륭하고 이동성에 좋은 음질 화질은 쪼꼼 아쉽지만 다른 모든게 커버칩니다 정말 좋아요,음질,음질 및 화질의 아쉬움,음질 화질은 쪼꼼 아쉽지만,NEGATIVE,5,스탠바이미고,오늘의집,4*0*****
2024-05-27 13:05:07,FB-743,많이 무겁지만 음질이 좋고 캠핑시뿐만 아니라 집에서도 사용해요,음질,음질의 우수성,음질이 좋고,VERY_POSITIVE,5,스탠바이미고,LG전자인증점 신영플러스,cnam****
2024-05-27 13:05:07,FB-741,감성 인테리어의 완성은 역시! 스탠바이미Go네요~ 다양하게 활용하기 좋고 화질이나 음질이 좋아 넷플릭스 볼때도 이걸로 보게 되네요. 음성지원이 가능해서 사용하기 편하고 리모컨도 가방안에 보관할 수 있어 깔끔하니 좋네요. 요즘 홈카페 오픈할 때 늘 함께 합니다. ^^,음질,음질의 우수성,음질이 좋아,VERY_POSITIVE,5,스탠바이미고,오늘의집,1*5*****
2024-05-27 13:05:07,FB-765,기존 스탠바이미를 사용하다 스피커가 아쉬워서 판매했는데 이번 작품은 스피커가 훨씬 더 좋아진게 느껴지네용 맘에듭니다,음질,스피커 자체 품질,스피커가 훨씬 더 좋아진게 느껴지네용,VERY_POSITIVE,5,스탠바이미고,신세계몰,ed******
2024-05-27 13:05:07,FB-766,제가 독감에 걸려서 직접 받지 못하고 문앞에 놔주시고 얼른 가지고 들어왔어요 요번 캠핑갈 때 가져갈 생각에 두금두근하네요~그리고 소리가 아주 미쳤어요 너무 좋아요,음질,사운드의 풍부함,소리가 아주 미쳤어요 너무 좋아요,VERY_POSITIVE,5,스탠바이미고,신세계몰,ma******
2024-05-27 13:05:01,FB-671,"캠핑할때랑 집에서 쓸려고샀는데 너무 잘산것같아요화질,사운드 다 맘에 드네요금액대비 만족 합니다.",음질,사운드의 풍부함,사운드 다 맘에 드네요,VERY_POSITIVE,5,스탠바이미고,LG전자,4*1*****
2024-05-27 13:04:55,FB-544,스탠바이미 고 음질도 좋고 화질도 적당합니다,음질,음질의 우수성,음질도 좋고,VERY_POSITIVE,5,스탠바이미고,G마켓,h*u*****
2024-05-27 13:05:01,FB-624,아이들이 할수 있는 게임도 있고이동이가능하여 캠핑할때 들고다니기도 좋을것 같습니다사운드도 좋아서 노래듣기도 좋습니다,음질,음악 감상용 추천,사운드도 좋아서 노래듣기도 좋습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-610,"고민하다가 결국 구매했습니다.흠집 하나 없이 빠르게 배송되었구요!음질, 화질을 비롯해서 너무너무 만족스럽습니다!!차박하러 갈때가 벌써 기대가되네요ㅎㅎ",음질,사운드와 화질 만족,음질을 비롯해서 너무너무 만족스럽습니다,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
2024-05-27 13:05:01,FB-608,"캠핑을 다니면서 빔은 선명도가 약하고, 노트북은 화면이 작아 아쉬웠는데, 적당한 사이즈와 극강의 화질에 놀랐습니다. 터치스크린도 너무 편하고, 케이스 만듬새도 좋아서 심리적으로도 안정감을 줍니다. 집에서 아이와 게임을 해보니 너무좋아서 빨리 캠핑을 가자고 하네요. 그리고, 기본 탑재된 힐링영상이 해상도가 높아서 실제 같습니다. 스피커 성능도 좋아서 실제로 장작이 타고있는거 같아요. 오늘은 집에서 불멍하며 혼술한잔 하려합니다 ㅎㅎ 다음 캠핑이 너무 기대되네요~!!",음질,실내 음향기기 적합,스피커 성능도 좋아서 실제로 장작이 타고있는거 같아요,VERY_POSITIVE,5,스탠바이미고,LG전자,2*2*****
